original_postalcode,original_street,original_lat,original_lng,original_price,original_area,original_volume,original_floors,original_year_build,original_has_garden,original_type,original_photos,original_rooms,distance,formatted,lat,lon,name,housenumber,street,postcode,district,suburb,city,state,country,country_code,attribution,attribution_license,attribution_url
1015 AK Amsterdam,Langestraat 31,52.37840000,4.88360000,895000,164,450,4,1700,0,woonhuis,42,5,11.715735159463115,"Westerstraat 105-1, 1015 LX Amsterdam, Netherlands",52.3783013,4.8836604,,105-1,Westerstraat,1015LX,Centrum,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1018 LZ Amsterdam,Kleine Wittenburgerstraat 124,52.36760000,4.91840000,275000,56,189,1,1981,0,appartement,27,2,4.080374033250982,"Entrepotdoksluis 4, 1018 AW Amsterdam, Netherlands",52.367578,4.9184481,,4,Entrepotdoksluis,1018AW,Centrum,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1073 TB Amsterdam,Karel du Jardinstraat 53 HS+PP,52.35320000,4.89820000,550000,83,328,1,2000,1,appartement,39,3,2.2512175683180513,"Van Ostadestraat 209K, 1073 TN Amsterdam, Netherlands",52.3532055,4.8981681,,209K,Van Ostadestraat,1073TN,Zuid,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1073 XA Amsterdam,Gerard Doustraat 190 III,52.35320000,4.89820000,375000,69,222,1,1880,0,appartement,18,2,2.2512175683180513,"Van Ostadestraat 209K, 1073 TN Amsterdam, Netherlands",52.3532055,4.8981681,,209K,Van Ostadestraat,1073TN,Zuid,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1067 MT Amsterdam,Jan van Duivenvoordestraat 137,52.37860000,4.79870000,249000,97,295,1,2002,0,appartement,22,4,18.895369031063424,"Strackéstraat 8, 1067 KR Amsterdam, Netherlands",52.37863,4.798974,,8,Strackéstraat,1067KR,Nieuw-West,Geuzenveld,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1017 BM Amsterdam,Reguliersdwarsstraat 46 -D*,52.36300000,4.89240000,650000,96,290,1,1999,0,appartement,26,3,0.6133852941470841,"Kerkstraat 245L, 1017 GW Amsterdam, Netherlands",52.3629963,4.8923933,,245L,Kerkstraat,1017GW,Centrum,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1108 CD Amsterdam,Leerdamhof 334,52.30820000,4.98070000,160000,71,180,1,1976,1,appartement,28,2,60.948473119679264,"Openbare Daltonschool Nellestein, Leksmondplein 31, 1108 EL Amsterdam, Netherlands",52.308666,4.980228,Openbare Daltonschool Nellestein,31,Leksmondplein,1108EL,Zuidoost,Nellestein,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1077 NS Amsterdam,Minervalaan 71 -hs,52.34600000,4.87380000,1150000,131,445,1,1930,1,appartement,22,5,8.308924963734398,"Rubensstraat 70, 1077 NA Amsterdam, Netherlands",52.3459835,4.8736807,,70,Rubensstraat,1077NA,Zuid,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1066 TK Amsterdam,Blankenbergestraat 61,52.34600000,4.81630000,450000,170,500,3,1995,1,woonhuis,36,5,2.7080196663115323,"Antwerpenbaan, Laan van Vlaanderen, 1066 JL Amsterdam, Netherlands",52.3460233,4.8162884,Antwerpenbaan,,Laan van Vlaanderen,1066JL,Nieuw-West,Sloterpolder,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1057 PT Amsterdam,Van Kinsbergenstraat 88,52.36770000,4.85510000,400000,73,235,1,2011,0,appartement,35,3,0.972402630340097,"Maranatha, Cabotstraat 33, 1057 VP Amsterdam, Netherlands",52.36786965,4.855041608946916,Maranatha,33,Cabotstraat,1057VP,West,West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1054 ZH Amsterdam,Jacob van Lennepkade 71 H,52.36170000,4.86690000,700000,104,252,4,1895,1,appartement,34,4,12.085615741751521,"Brederodestraat 15-2, 1054 MP Amsterdam, Netherlands",52.361808,4.86692,,15-2,Brederodestraat,1054MP,West,Helmersbuurt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1074 GA Amsterdam,Diamantstraat 17 / A-1,52.35390000,4.90420000,420000,84,238,1,1906,0,appartement,16,4,2.0789574675973093,"Kuipersstraat 63-H, 1074 EG Amsterdam, Netherlands",52.353913,4.904222,,63-H,Kuipersstraat,1074EG,Zuid,Nieuwe Pijp,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1013 Amsterdam,Houthavenweg,52.38770000,4.88390000,454761,93,260,1,2017,0,appartement,9,3,22.600580536478933,"Houtmankade 58A, 1013 MZ Amsterdam, Netherlands",52.387801,4.883611,,58A,Houtmankade,1013MZ,West,Spaarndammer- en Zeeheldenbuurt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1011 MK Amsterdam,Rapenburgerstraat,52.37100000,4.90410000,60000,0,0,1,0,0,parkeergelegenheid,1,1,0.9358233445245736,"Keizersbrug, 1011 KV Amsterdam, Netherlands",52.3710995,4.9040025,Keizersbrug,,Keizersbrug,1011KV,,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1011 KN Amsterdam,'s-Gravelandse Veer 10 SOUS,52.37100000,4.90410000,450000,77,308,5,1850,0,appartement,20,2,0.9358233445245736,"Keizersbrug, 1011 KV Amsterdam, Netherlands",52.3710995,4.9040025,Keizersbrug,,Keizersbrug,1011KV,,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1052 VL Amsterdam,Gillis van Ledenberchstraat 128 I,52.37700000,4.87400000,325000,60,180,5,1931,0,appartement,26,3,2.189558787067854,"Frederik Hendrikstraat 48-1, 1052 HW Amsterdam, Netherlands",52.3770196,4.8739969,,48-1,Frederik Hendrikstraat,1052HW,West,West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1108 DT Amsterdam,Leusdenhof 347,52.30820000,4.98070000,177500,75,266,1,1980,1,appartement,19,3,60.948473119679264,"Openbare Daltonschool Nellestein, Leksmondplein 31, 1108 EL Amsterdam, Netherlands",52.308666,4.980228,Openbare Daltonschool Nellestein,31,Leksmondplein,1108EL,Zuidoost,Nellestein,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1012 JS Amsterdam,Dam 5 /N,52.37350000,4.89510000,2850000,211,580,1,2017,0,appartement,20,4,21.629838672501716,"Warmoesstraat 157, 1012 JC Amsterdam, Netherlands",52.373392,4.895365,,157,Warmoesstraat,1012JC,Centrum,Oudezijde,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1013 Amsterdam,Narva Eiland West (Bouwnr. 80),52.38770000,4.88390000,1037459,170,425,1,2017,0,appartement,8,4,22.600580536478933,"Houtmankade 58A, 1013 MZ Amsterdam, Netherlands",52.387801,4.883611,,58A,Houtmankade,1013MZ,West,Spaarndammer- en Zeeheldenbuurt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1068 ZW Amsterdam,Geer Ban 29,52.35920000,4.80520000,375000,132,459,2,2009,1,woonhuis,31,5,1.9680665618174287,"Osdorpplein 677, 1068 TC Amsterdam, Netherlands",52.3592167,4.8052096,,677,Osdorpplein,1068TC,Nieuw-West,Nieuw-West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1058 GD Amsterdam,Andreasplein 34,52.35790000,4.85100000,650000,115,364,1,2010,1,appartement,21,4,3.014316145532016,"Surinameplein, 1058 Amsterdam, Netherlands",52.357885,4.8518022,Surinameplein,,Surinameplein,1058,,,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1017 GJ Amsterdam,Kerkstraat 205 -B,52.36300000,4.89240000,499000,74,245,2,1906,0,appartement,16,3,0.6133852941470841,"Kerkstraat 245L, 1017 GW Amsterdam, Netherlands",52.3629963,4.8923933,,245L,Kerkstraat,1017GW,Centrum,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1071 VN Amsterdam,Cornelis Anthoniszstraat 11 II,52.35520000,4.87890000,395000,53,175,1,1899,0,appartement,21,3,19.593762206140674,"Wouwermanstraat 26-H, 1071 LZ Amsterdam, Netherlands",52.3550303,4.8789777,,26-H,Wouwermanstraat,1071LZ,Zuid,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1033 XG Amsterdam,Perseusstraat 10,52.40920000,4.89020000,200000,84,210,2,1958,1,appartement,28,4,5.173699460915118,"Kometensingel 617, 1033 BT Amsterdam, Netherlands",52.409183,4.890129,,617,Kometensingel,1033BT,Noord,Tuindorp Oostzaan,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1064 CK Amsterdam,Burgemeester Hogguerstraat 15,52.37420000,4.82180000,47500,0,0,1,0,0,parkeergelegenheid,8,1,6.234539033066015,"A.J. Krophollerstraat 6, 1064 DB Amsterdam, Netherlands",52.3742289,4.8217213,,6,A.J. Krophollerstraat,1064DB,,Nieuw-West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1069 EE Amsterdam,Langswater 601,52.35560000,4.79070000,169011,73,175,1,1960,0,appartement,16,4,25.493785079984995,"Langswater 384, 1069 EC Amsterdam, Netherlands",52.355533,4.790341,,384,Langswater,1069EC,Nieuw-West,De Punt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1063 GE Amsterdam,Robbert Cijferstraat 10,52.38140000,4.82590000,260000,105,263,2,1953,1,woonhuis,21,5,2.5954411684806953,"Van Gilsestraat 13-H, 1063 VS Amsterdam, Netherlands",52.3814121,4.8259327,,13-H,Van Gilsestraat,1063VS,Nieuw-West,Slotermeer,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1098 KV Amsterdam,Wethouder Frankeweg 1,52.35290000,4.94220000,400000,199,660,2,1906,0,appartement,8,1,5.359207257903827,"Voltaplein 42, 1098 NS Amsterdam, Netherlands",52.3529478,4.9421899,,42,Voltaplein,1098NS,Oost,Oost,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1022 KD Amsterdam,Noorderkwartier (Bouwnr. 13),52.39870000,4.92990000,452396,162,405,2,2016,1,woonhuis,5,6,28.394804797101706,"Loenermark 471, 1025 TP Amsterdam, Netherlands",52.398945,4.930018,,471,Loenermark,1025TP,Noord,Buikslotermeer,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1018 PS Amsterdam,Czaar Peterstraat 102 A Hs,52.36760000,4.91840000,225000,39,154,1,1906,1,appartement,15,2,4.080374033250982,"Entrepotdoksluis 4, 1018 AW Amsterdam, Netherlands",52.367578,4.9184481,,4,Entrepotdoksluis,1018AW,Centrum,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1013 AW Amsterdam,Silodam,52.38770000,4.88390000,39000,0,0,1,0,0,parkeergelegenheid,1,1,22.600580536478933,"Houtmankade 58A, 1013 MZ Amsterdam, Netherlands",52.387801,4.883611,,58A,Houtmankade,1013MZ,West,Spaarndammer- en Zeeheldenbuurt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1055 RZ Amsterdam,Nieuwpoortstraat 86 D8,52.38020000,4.85240000,525000,116,338,2,2017,1,appartement,20,3,1.7680981373911713,"Hertspieghelweg 8-3, 1055 KL Amsterdam, Netherlands",52.380187,4.852385,,8-3,Hertspieghelweg,1055KL,West,Landlust,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1056 VA Amsterdam,Pieter van der Doesstraat 13,52.37320000,4.85600000,425000,84,252,4,1933,1,appartement,26,4,25.674998739078635,"Admiralengracht 228-2, 1056 TK Amsterdam, Netherlands",52.37323,4.856375,,228-2,Admiralengracht,1056TK,West,De Krommert,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1056 PN Amsterdam,Orteliusstraat 288 I,52.37320000,4.85600000,225000,50,158,1,1927,0,appartement,23,3,25.674998739078635,"Admiralengracht 228-2, 1056 TK Amsterdam, Netherlands",52.37323,4.856375,,228-2,Admiralengracht,1056TK,West,De Krommert,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1077 BE Amsterdam,Apollolaan 86,52.34600000,4.87380000,2850000,282,1388,3,1952,1,woonhuis,43,9,8.308924963734398,"Rubensstraat 70, 1077 NA Amsterdam, Netherlands",52.3459835,4.8736807,,70,Rubensstraat,1077NA,Zuid,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1051 RG Amsterdam,Van der Palmkade 86,52.38180000,4.87170000,525000,98,263,2,2000,0,appartement,19,3,4.222585482550074,"Van Beuningenstraat 194E, 1051 XZ Amsterdam, Netherlands",52.381764,4.8716802,,194E,Van Beuningenstraat,1051XZ,West,West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1011 GW Amsterdam,Krom Boomssloot 20 -2,52.37100000,4.90410000,1150000,225,603,2,1636,0,appartement,33,5,0.9358233445245736,"Keizersbrug, 1011 KV Amsterdam, Netherlands",52.3710995,4.9040025,Keizersbrug,,Keizersbrug,1011KV,,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1051 TN Amsterdam,Joan Melchior Kemperstraat 113 I,52.38180000,4.87170000,500000,100,306,1,1905,0,appartement,38,4,4.222585482550074,"Van Beuningenstraat 194E, 1051 XZ Amsterdam, Netherlands",52.381764,4.8716802,,194E,Van Beuningenstraat,1051XZ,West,West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1106 WD Amsterdam,Helena Kuipers-Rietberghof 23,52.29910000,4.97540000,265000,111,330,3,1986,1,woonhuis,20,5,2.9495910662578444,"Pannerdenstraat, 1106 BG Amsterdam, Netherlands",52.2991825,4.9753742,Pannerdenstraat,,Pannerdenstraat,1106BG,,Zuidoost,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1035 GE Amsterdam,Stellingweg 208,52.41960000,4.89440000,348000,90,375,2,1992,1,woonhuis,12,3,5.227310669140413,"Jacob Honigstraat 5, 1035 XV Amsterdam, Netherlands",52.419555,4.8944223,,5,Jacob Honigstraat,1035XV,Noord,Oostzanerwerf,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1064 NX Amsterdam,Hof van Versailles 33,52.37420000,4.82180000,520000,147,514,3,1998,1,woonhuis,25,5,6.234539033066015,"A.J. Krophollerstraat 6, 1064 DB Amsterdam, Netherlands",52.3742289,4.8217213,,6,A.J. Krophollerstraat,1064DB,,Nieuw-West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1017 JJ Amsterdam,Prinsengracht 1113 A,52.36300000,4.89240000,680000,121,338,1,1906,1,appartement,21,2,0.6133852941470841,"Kerkstraat 245L, 1017 GW Amsterdam, Netherlands",52.3629963,4.8923933,,245L,Kerkstraat,1017GW,Centrum,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1094 GR Amsterdam,Madurastraat 70 II,52.36260000,4.93600000,250000,50,166,1,1906,0,appartement,20,2,22.683970451466475,"Sumatrastraat 69, 1094 LR Amsterdam, Netherlands",52.362521,4.936308,,69,Sumatrastraat,1094LR,Oost,Indische Buurt West,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1065 BG Amsterdam,Colenbranderhof 30,52.35730000,4.82780000,775000,217,680,2,1945,1,woonhuis,25,10,12.739896973222553,"Cornelis Lelylaan 117, 1065 CN Amsterdam, Netherlands",52.357281,4.827985,,117,Cornelis Lelylaan,1065CN,Nieuw-West,Slotervaart,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1071 ER Amsterdam,Korte Van Eeghenstraat 1 -II-III,52.35520000,4.87890000,875000,143,518,3,1906,0,appartement,44,6,19.593762206140674,"Wouwermanstraat 26-H, 1071 LZ Amsterdam, Netherlands",52.3550303,4.8789777,,26-H,Wouwermanstraat,1071LZ,Zuid,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1061 AX Amsterdam,Postjesweg 138 L,52.37360000,4.83950000,195000,45,150,1,2008,0,appartement,38,2,19.250318965195206,"Rinus Michelslaan 14A, 1061 MB Amsterdam, Netherlands",52.373438,4.8394,,14A,Rinus Michelslaan,1061MB,West,Kolenkitbuurt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1071 AC Amsterdam,Vossiusstraat 18 H,52.35520000,4.87890000,1450000,175,488,3,1879,1,appartement,27,6,19.593762206140674,"Wouwermanstraat 26-H, 1071 LZ Amsterdam, Netherlands",52.3550303,4.8789777,,26-H,Wouwermanstraat,1071LZ,Zuid,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1019 LZ Amsterdam,Barcelonaplein 166,52.37330000,4.93910000,225000,52,140,1,1993,0,appartement,18,2,5.763955155170856,"C.J.K. van Aalststraat 44, 1019 JZ Amsterdam, Netherlands",52.3732484,4.9391081,,44,C.J.K. van Aalststraat,1019JZ,,Eastern Docklands,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1058 GX Amsterdam,Antillenstraat 21 1,52.35790000,4.85100000,314000,60,175,1,1930,0,appartement,15,3,3.014316145532016,"Surinameplein, 1058 Amsterdam, Netherlands",52.357885,4.8518022,Surinameplein,,Surinameplein,1058,,,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1077 EP Amsterdam,Gerrit van der Veenstraat 118 A,52.34600000,4.87380000,150000,0,0,1,0,0,parkeergelegenheid,6,1,8.308924963734398,"Rubensstraat 70, 1077 NA Amsterdam, Netherlands",52.3459835,4.8736807,,70,Rubensstraat,1077NA,Zuid,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1098 XA Amsterdam,Carolina MacGillavrylaan 33,52.35290000,4.94220000,300000,77,210,1,2010,0,appartement,23,3,5.359207257903827,"Voltaplein 42, 1098 NS Amsterdam, Netherlands",52.3529478,4.9421899,,42,Voltaplein,1098NS,Oost,Oost,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1075 CT Amsterdam,Koninginneweg 231 3,52.35180000,4.85860000,925000,147,546,2,1884,0,appartement,36,4,12.51019917998629,"Koninginneweg 237-H, 1075 CT Amsterdam, Netherlands",52.3519024,4.8585237,,237-H,Koninginneweg,1075CT,Zuid,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1069 EH Amsterdam,Langswater 842,52.35560000,4.79070000,149000,60,180,13,1960,0,appartement,13,3,25.493785079984995,"Langswater 384, 1069 EC Amsterdam, Netherlands",52.355533,4.790341,,384,Langswater,1069EC,Nieuw-West,De Punt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1097 CP Amsterdam,Willem Beukelsstraat 1 G,52.34650000,4.93010000,315000,77,240,1,1981,0,appartement,20,3,2.796740279342611,"Darwinplantsoen 6, 1097 EX Amsterdam, Netherlands",52.3465023,4.930059,,6,Darwinplantsoen,1097EX,Oost,Oost,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1060 NV Amsterdam,Brenner 46,52.34910000,4.78350000,375000,130,422,3,1997,1,woonhuis,24,5,2.700931735231882,"De Alpen, 1060 PH Amsterdam, Netherlands",52.3502145,4.780774,De Alpen,,De Alpen,1060PH,,De Aker,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1091 ZE Amsterdam,President Brandstraat 53,52.35560000,4.91350000,450000,108,321,2,1992,0,appartement,22,4,5.562369844050275,"Derde Oosterparkstraat 11E, 1091 JS Amsterdam, Netherlands",52.3556497,4.9135093,,11E,Derde Oosterparkstraat,1091JS,Oost,Oost,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1103 LE Amsterdam,Groenhoven 236,52.32310000,4.97220000,159000,109,336,1,1976,0,appartement,17,3,12.548452217043597,"Harriet Freezerstraat 113, 1103 JP Amsterdam, Netherlands",52.323119,4.972382,,113,Harriet Freezerstraat,1103JP,Zuidoost,Bijlmer Oost,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1019 ND Amsterdam,Venetiëhof 147,52.37330000,4.93910000,399000,93,323,1,1995,1,appartement,34,3,5.763955155170856,"C.J.K. van Aalststraat 44, 1019 JZ Amsterdam, Netherlands",52.3732484,4.9391081,,44,C.J.K. van Aalststraat,1019JZ,,Eastern Docklands,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1012 SC Amsterdam,Nieuwezijds Voorburgwal 56 A,52.37350000,4.89510000,264995,34,125,1,1912,0,appartement,6,1,21.629838672501716,"Warmoesstraat 157, 1012 JC Amsterdam, Netherlands",52.373392,4.895365,,157,Warmoesstraat,1012JC,Centrum,Oudezijde,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1066 WK Amsterdam,Knokkestraat 78,52.34600000,4.81630000,425000,127,368,3,1995,1,woonhuis,20,6,2.7080196663115323,"Antwerpenbaan, Laan van Vlaanderen, 1066 JL Amsterdam, Netherlands",52.3460233,4.8162884,Antwerpenbaan,,Laan van Vlaanderen,1066JL,Nieuw-West,Sloterpolder,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1055 EA Amsterdam,Bos en Lommerweg 347 II,52.38020000,4.85240000,350000,78,215,1,1940,0,appartement,26,4,1.7680981373911713,"Hertspieghelweg 8-3, 1055 KL Amsterdam, Netherlands",52.380187,4.852385,,8-3,Hertspieghelweg,1055KL,West,Landlust,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1056 CL Amsterdam,Mercatorplein 36 -H,52.37320000,4.85600000,399000,110,308,2,1935,0,appartement,30,3,25.674998739078635,"Admiralengracht 228-2, 1056 TK Amsterdam, Netherlands",52.37323,4.856375,,228-2,Admiralengracht,1056TK,West,De Krommert,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1069 HM Amsterdam,Lederambachtstraat 222,52.35560000,4.79070000,182500,0,0,1,0,0,onbekend,1,1,25.493785079984995,"Langswater 384, 1069 EC Amsterdam, Netherlands",52.355533,4.790341,,384,Langswater,1069EC,Nieuw-West,De Punt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1087 GL Amsterdam,Parkeerplaats blok 23b,52.35390000,5.00050000,30000,0,0,1,0,0,parkeergelegenheid,1,1,14.547622573122053,"Maria Austriastraat 987, 1087 JB Amsterdam, Netherlands",52.353989,5.000657,,987,Maria Austriastraat,1087JB,Oost,IJburg West,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1033 JS Amsterdam,Druivenstraat 55,52.40920000,4.89020000,700000,151,639,2,1994,1,woonhuis,41,4,5.173699460915118,"Kometensingel 617, 1033 BT Amsterdam, Netherlands",52.409183,4.890129,,617,Kometensingel,1033BT,Noord,Tuindorp Oostzaan,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1071 ZL Amsterdam,Van Breestraat 135 II,52.35520000,4.87890000,1200000,148,520,2,1904,1,appartement,35,5,19.593762206140674,"Wouwermanstraat 26-H, 1071 LZ Amsterdam, Netherlands",52.3550303,4.8789777,,26-H,Wouwermanstraat,1071LZ,Zuid,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1106 WR Amsterdam,Cornelis Schuurmanhof 13,52.29910000,4.97540000,210000,80,270,2,1985,1,woonhuis,27,3,2.9495910662578444,"Pannerdenstraat, 1106 BG Amsterdam, Netherlands",52.2991825,4.9753742,Pannerdenstraat,,Pannerdenstraat,1106BG,,Zuidoost,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1071 VD Amsterdam,Balthasar Floriszstraat 22 I,52.35520000,4.87890000,325000,52,167,1,1899,0,appartement,20,3,19.593762206140674,"Wouwermanstraat 26-H, 1071 LZ Amsterdam, Netherlands",52.3550303,4.8789777,,26-H,Wouwermanstraat,1071LZ,Zuid,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1098 JK Amsterdam,Archimedesweg 9,52.35290000,4.94220000,1075000,182,300,2,1931,1,appartement,34,6,5.359207257903827,"Voltaplein 42, 1098 NS Amsterdam, Netherlands",52.3529478,4.9421899,,42,Voltaplein,1098NS,Oost,Oost,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1098 KV Amsterdam,Wethouder Frankeweg 5 I,52.35290000,4.94220000,450000,81,243,1,1906,0,appartement,25,3,5.359207257903827,"Voltaplein 42, 1098 NS Amsterdam, Netherlands",52.3529478,4.9421899,,42,Voltaplein,1098NS,Oost,Oost,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1107 TG Amsterdam,Silvoldestraat 6,52.29320000,4.98030000,212000,89,316,1,1983,0,woonhuis,1,4,5.755793401264633,"Sliedrechtstraat, 1107 JR Amsterdam, Netherlands",52.2932466,4.9805132,Sliedrechtstraat,,Sliedrechtstraat,1107JR,,Gein,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
