postalcode;street;lat;lng;price;area;volume;floors;year_build;has_garden;type;photos;rooms
1063 BK Amsterdam;Burgemeester De Vlugtlaan 177;52.38140000;4.82590000;29500;0;0;1;0;0;parkeergelegenheid;1;1
1107 PS Amsterdam;Tongerenstraat 68;52.29320000;4.98030000;255000;119;395;3;1983;1;woonhuis;21;5
1023 NM Amsterdam;Schellingwouderdijk 372 c;52.38990000;4.94700000;179511;68;230;1;1900;0;woonhuis;27;4
1102 CD Amsterdam;Hoogoord 86;52.31660000;4.95170000;169500;94;248;1;1969;0;appartement;11;4
1066 TC Amsterdam;Kortrijk 56;52.34600000;4.81630000;625000;150;450;3;1995;1;woonhuis;34;5
1059 XH Amsterdam;Piet Gijzenbrugstraat 6 -1;52.34880000;4.84680000;275000;52;254;1;1933;0;appartement;19;2
1055 RZ Amsterdam;Nieuwpoortstraat 86 A 21;52.38020000;4.85240000;265000;49;172;1;2017;0;appartement;20;2
1061 CC Amsterdam;Ernest Staesstraat 45 I;52.37360000;4.83950000;308000;80;198;2;1945;1;appartement;8;6
1055 EK Amsterdam;Bos en Lommerplein 42;52.38020000;4.85240000;315000;80;210;2;2003;0;appartement;19;3
1091 ER Amsterdam;Weesperzijde 127 4;52.35560000;4.91350000;899000;110;320;1;1913;0;appartement;38;3
1058 VA Amsterdam;Theophile de Bockstraat 73 -3;52.35790000;4.85100000;299000;61;207;1;1906;0;appartement;29;3
1051 NH Amsterdam;Marcantilaan 336;52.38180000;4.87170000;225000;41;127;5;1984;0;appartement;22;2
1074 XN Amsterdam;Tweede Jan van der Heijdenstraat 49 1;52.35390000;4.90420000;375000;72;187;1;1930;0;appartement;1;4
1015 GB Amsterdam;Brouwersgracht 35 -B;52.37840000;4.88360000;825000;105;341;3;1625;1;appartement;35;5
1023 EL Amsterdam;Monnikendammerplantsoen 5;52.38990000;4.94700000;250000;61;180;2;1931;1;woonhuis;50;4
1073 VA Amsterdam;Sint Willibrordusstraat 75 3;52.35320000;4.89820000;275000;43;132;1;1903;0;appartement;29;2
1074 TV Amsterdam;Lutmastraat 191;52.35390000;4.90420000;55000;0;0;1;0;0;parkeergelegenheid;3;1
1068 DA Amsterdam;Ruimzicht 311;52.35920000;4.80520000;325000;88;267;1;1960;0;appartement;23;4
1078 AZ Amsterdam;Amstelkade 169 A-1;52.34640000;4.89770000;425000;81;273;1;1936;0;appartement;17;4
1082 TN Amsterdam;Frieslandstraat 167;52.33110000;4.87420000;199500;46;140;1;1963;1;appartement;16;2
1017 ZT Amsterdam;Nicolaas Witsenkade 31 H*;52.36300000;4.89240000;700000;105;342;1;1892;0;appartement;28;3
1051 BW Amsterdam;Van Hogendorpstraat 142 III;52.38180000;4.87170000;425000;77;210;2;1911;0;appartement;23;3
1021 HL Amsterdam;Fazantenweg 67;52.38460000;4.91720000;235000;67;198;1;1990;0;appartement;20;3
1025 DS Amsterdam;H. Cleyndertweg 423;52.39900000;4.93610000;30000;0;0;1;0;0;parkeergelegenheid;1;1
1071 RT Amsterdam;Frans van Mierisstraat 24 H;52.35520000;4.87890000;1295000;173;595;5;1905;1;appartement;40;6
1060 LX Amsterdam;Cycladenlaan 68 .;52.34910000;4.78350000;545000;0;0;1;0;0;onbekend;1;1
1091 GT Amsterdam;Eerste Oosterparkstraat 35 I;52.35560000;4.91350000;295000;53;168;1;1906;0;appartement;21;3
1092 TG Amsterdam;Vrolikstraat 431 B;52.35650000;4.92280000;485000;99;278;5;1998;0;appartement;16;3
1033 XE Amsterdam;Eenhoornhof 4 H;52.40920000;4.89020000;150000;43;165;1;1945;1;appartement;20;2
1034 LH Amsterdam;Bramzeilhof 32;52.40750000;4.91700000;187500;75;245;1;1976;1;appartement;24;3
1016 GX Amsterdam;Prinsengracht 309 /pp;52.37090000;4.88160000;75000;0;0;1;0;0;parkeergelegenheid;1;1
1025 HT Amsterdam;Het Breed 529;52.39900000;4.93610000;275000;100;314;17;1968;0;appartement;27;3
1056 PJ Amsterdam;Orteliusstraat 240 -2;52.37320000;4.85600000;250000;51;166;1;1935;0;appartement;14;3
1072 SG Amsterdam;Karel du Jardinstraat 33 IV;52.35350000;4.89020000;1295000;193;1000;4;1906;0;appartement;12;4
