original_postalcode,original_street,original_lat,original_lng,original_price,original_area,original_volume,original_floors,original_year_build,original_has_garden,original_type,original_photos,original_rooms,distance,formatted,lat,lon,housenumber,name,street,district,postcode,suburb,city,state,country,country_code,attribution,attribution_license,attribution_url
1096 DS Amsterdam,STATE Amsterdam (Bouwnr. 305),52.33870000,4.91970000,3049915,488,1220,1,2016,0,appartement,4,7,0.9954410102966944,"Amstelvlietstraat 408, 1096 GG Amsterdam, Netherlands",52.3387075,4.919692,408,,Amstelvlietstraat,Oost,1096GG,De Omval,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1055 RZ Amsterdam,Nieuwpoortstraat 86 A 6,52.38020000,4.85240000,300000,62,216,1,2017,1,appartement,20,2,1.7680981373911713,"Hertspieghelweg 8-3, 1055 KL Amsterdam, Netherlands",52.380187,4.852385,8-3,,Hertspieghelweg,West,1055KL,Landlust,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1079 BN Amsterdam,Uiterwaardenstraat 9 -I,52.34230000,4.90360000,369000,57,188,1,1934,1,appartement,22,3,7.649499795287331,"Zomerdijkstraat 23-3, 1079 WZ Amsterdam, Netherlands",52.3423661,4.9035688,23-3,,Zomerdijkstraat,Zuid,1079WZ,Rijnbuurt,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1067 TE Amsterdam,Osdorperweg 926 D,52.37860000,4.79870000,450000,0,0,1,0,0,onbekend,1,1,18.895369031063424,"Strackéstraat 8, 1067 KR Amsterdam, Netherlands",52.37863,4.798974,8,,Strackéstraat,Nieuw-West,1067KR,Geuzenveld,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1060 NT Amsterdam,Brenner 51 .,52.34910000,4.78350000,400000,0,0,1,0,0,onbekend,1,1,2.700931735231882,"De Alpen, 1060 PH Amsterdam, Netherlands",52.3502145,4.780774,,De Alpen,De Alpen,,1060PH,De Aker,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1091 BX Amsterdam,Ruyschstraat 87 HS,52.35560000,4.91350000,550000,88,293,1,2005,1,appartement,25,3,5.562369844050275,"Derde Oosterparkstraat 11E, 1091 JS Amsterdam, Netherlands",52.3556497,4.9135093,11E,,Derde Oosterparkstraat,Oost,1091JS,Oost,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1051 MC Amsterdam,Donker Curtiusstraat 135,52.38180000,4.87170000,495000,98,312,1,1996,1,appartement,23,3,4.222585482550074,"Van Beuningenstraat 194E, 1051 XZ Amsterdam, Netherlands",52.381764,4.8716802,194E,,Van Beuningenstraat,West,1051XZ,West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1091 EL Amsterdam,Weesperzijde 99 F,52.35560000,4.91350000,1955000,216,647,2,1896,1,appartement,22,4,5.562369844050275,"Derde Oosterparkstraat 11E, 1091 JS Amsterdam, Netherlands",52.3556497,4.9135093,11E,,Derde Oosterparkstraat,Oost,1091JS,Oost,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1060 PK Amsterdam,Vätternkade 77,52.34910000,4.78350000,259000,115,300,2,1998,0,appartement,22,5,2.700931735231882,"De Alpen, 1060 PH Amsterdam, Netherlands",52.3502145,4.780774,,De Alpen,De Alpen,,1060PH,De Aker,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1022 KD Amsterdam,Noorderkwartier (Bouwnr. 37),52.39870000,4.92990000,408396,136,340,2,2016,1,woonhuis,3,5,28.394804797101706,"Loenermark 471, 1025 TP Amsterdam, Netherlands",52.398945,4.930018,471,,Loenermark,Noord,1025TP,Buikslotermeer,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1106 XC Amsterdam,Ophemerthof 130,52.29910000,4.97540000,150000,73,190,1,1976,1,appartement,25,2,2.9495910662578444,"Pannerdenstraat, 1106 BG Amsterdam, Netherlands",52.2991825,4.9753742,,Pannerdenstraat,Pannerdenstraat,,1106BG,Zuidoost,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1086 VA Amsterdam,Haringbuisdijk 32,52.36280000,4.98190000,539000,127,449,3,2010,0,woonhuis,24,5,0.535708752118495,"IJburglaan 257, 1086 ZJ Amsterdam, Netherlands",52.3627971,4.9819063,257,,IJburglaan,Oost,1086ZJ,Steigereiland-Noord,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1087 GT Amsterdam,Erich Salomonstraat 589,52.35390000,5.00050000,315000,80,240,5,2008,0,appartement,7,3,14.547622573122053,"Maria Austriastraat 987, 1087 JB Amsterdam, Netherlands",52.353989,5.000657,987,,Maria Austriastraat,Oost,1087JB,IJburg West,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1086 ZJ Amsterdam,IJburglaan 323,52.36280000,4.98190000,275000,95,280,1,2009,0,appartement,20,1,0.535708752118495,"IJburglaan 257, 1086 ZJ Amsterdam, Netherlands",52.3627971,4.9819063,257,,IJburglaan,Oost,1086ZJ,Steigereiland-Noord,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1012 WL Amsterdam,Singel 371,52.37350000,4.89510000,1450000,238,748,6,1906,0,woonhuis,47,8,21.629838672501716,"Warmoesstraat 157, 1012 JC Amsterdam, Netherlands",52.373392,4.895365,157,,Warmoesstraat,Centrum,1012JC,Oudezijde,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1068 CE Amsterdam,Vrijzicht 63,52.35920000,4.80520000,169500,53,128,1,1967,0,appartement,20,2,1.9680665618174287,"Osdorpplein 677, 1068 TC Amsterdam, Netherlands",52.3592167,4.8052096,677,,Osdorpplein,Nieuw-West,1068TC,Nieuw-West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1093 CN Amsterdam,Wagenaarstraat 193,52.36180000,4.92800000,575000,113,345,4,1910,0,appartement,27,4,0,"Dappermarkt, Tweede van Swindenstraat, 1093 GS Amsterdam, Netherlands",52.363045150000005,4.92724532349044,,Dappermarkt,Tweede van Swindenstraat,,1093GS,Oost,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1069 EM Amsterdam,Dijkgraafplein 121,52.35560000,4.79070000,175000,100,260,2,1960,0,appartement,25,4,25.493785079984995,"Langswater 384, 1069 EC Amsterdam, Netherlands",52.355533,4.790341,384,,Langswater,Nieuw-West,1069EC,De Punt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1051 AM Amsterdam,De Wittenkade 142 huis,52.38180000,4.87170000,350000,68,227,1,1904,1,appartement,23,3,4.222585482550074,"Van Beuningenstraat 194E, 1051 XZ Amsterdam, Netherlands",52.381764,4.8716802,194E,,Van Beuningenstraat,West,1051XZ,West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1058 EJ Amsterdam,Nachtwachtlaan 252,52.35790000,4.85100000,365000,98,255,1,1970,0,appartement,34,4,3.014316145532016,"Surinameplein, 1058 Amsterdam, Netherlands",52.357885,4.8518022,,Surinameplein,Surinameplein,,1058,,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1077 ZR Amsterdam,Courbetstraat 21 -I,52.34600000,4.87380000,698000,126,448,1,1931,0,appartement,32,5,8.308924963734398,"Rubensstraat 70, 1077 NA Amsterdam, Netherlands",52.3459835,4.8736807,70,,Rubensstraat,Zuid,1077NA,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1017 RE Amsterdam,Leidsekruisstraat 15 3,52.36300000,4.89240000,349000,45,105,1,1955,0,appartement,12,2,0.6133852941470841,"Kerkstraat 245L, 1017 GW Amsterdam, Netherlands",52.3629963,4.8923933,245L,,Kerkstraat,Centrum,1017GW,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1056 HL Amsterdam,Bestevâerstraat 135 -1,52.37320000,4.85600000,250000,50,169,1,1906,0,appartement,15,2,25.674998739078635,"Admiralengracht 228-2, 1056 TK Amsterdam, Netherlands",52.37323,4.856375,228-2,,Admiralengracht,West,1056TK,De Krommert,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1071 ED Amsterdam,Pieter de Hoochstraat 65 HS,52.35520000,4.87890000,950000,165,470,3,1913,1,appartement,36,6,19.593762206140674,"Wouwermanstraat 26-H, 1071 LZ Amsterdam, Netherlands",52.3550303,4.8789777,26-H,,Wouwermanstraat,Zuid,1071LZ,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1071 LS Amsterdam,Hondecoeterstraat 28 IV,52.35520000,4.87890000,375000,61,174,4,1913,0,appartement,16,2,19.593762206140674,"Wouwermanstraat 26-H, 1071 LZ Amsterdam, Netherlands",52.3550303,4.8789777,26-H,,Wouwermanstraat,Zuid,1071LZ,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1057 SZ Amsterdam,Bartholomeus Diazstraat 11 H,52.36770000,4.85510000,425000,85,220,1,1995,0,appartement,24,3,0.972402630340097,"Maranatha, Cabotstraat 33, 1057 VP Amsterdam, Netherlands",52.36786965,4.855041608946916,33,Maranatha,Cabotstraat,West,1057VP,West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1072 JE Amsterdam,Cornelis Trooststraat 22 I,52.35350000,4.89020000,350000,59,180,4,1908,0,appartement,21,2,4.566243169923167,"Eerste Jan van der Heijdenstraat 109-HV, 1072 TN Amsterdam, Netherlands",52.3534607,4.8901805,109-HV,,Eerste Jan van der Heijdenstraat,,1072TN,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1069 ED Amsterdam,Langswater 493,52.35560000,4.79070000,139000,61,165,1,1967,0,appartement,21,3,25.493785079984995,"Langswater 384, 1069 EC Amsterdam, Netherlands",52.355533,4.790341,384,,Langswater,Nieuw-West,1069EC,De Punt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1069 LB Amsterdam,Baden Powellweg 41,52.35560000,4.79070000,200000,92,300,2,1964,0,appartement,35,4,25.493785079984995,"Langswater 384, 1069 EC Amsterdam, Netherlands",52.355533,4.790341,384,,Langswater,Nieuw-West,1069EC,De Punt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1019 AX Amsterdam,Panamakade 37,52.37330000,4.93910000,585000,86,420,2,2006,1,woonhuis,44,5,5.763955155170856,"C.J.K. van Aalststraat 44, 1019 JZ Amsterdam, Netherlands",52.3732484,4.9391081,44,,C.J.K. van Aalststraat,,1019JZ,Eastern Docklands,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1091 CK Amsterdam,Blasiusstraat 19 -1,52.35560000,4.91350000,310000,51,169,1,1884,0,appartement,28,2,5.562369844050275,"Derde Oosterparkstraat 11E, 1091 JS Amsterdam, Netherlands",52.3556497,4.9135093,11E,,Derde Oosterparkstraat,Oost,1091JS,Oost,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1051 BM Amsterdam,Van Hogendorpstraat 139 I,52.38180000,4.87170000,225000,41,125,1,1906,0,appartement,12,2,4.222585482550074,"Van Beuningenstraat 194E, 1051 XZ Amsterdam, Netherlands",52.381764,4.8716802,194E,,Van Beuningenstraat,West,1051XZ,West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1073 CJ Amsterdam,Govert Flinckstraat 320 -hs,52.35320000,4.89820000,1975000,330,1000,1,1882,1,appartement,11,6,2.2512175683180513,"Van Ostadestraat 209K, 1073 TN Amsterdam, Netherlands",52.3532055,4.8981681,209K,,Van Ostadestraat,Zuid,1073TN,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1016 AA Amsterdam,Singel 204 F,52.37090000,4.88160000,350000,47,150,1,1925,0,appartement,11,1,0,"Canal Ring Area of Amsterdam, Konijnenstraat 20, 1021 HR Amsterdam, Netherlands",52.3709412,4.8817323,20,Canal Ring Area of Amsterdam,Konijnenstraat,,1021HR,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1054 TR Amsterdam,Derde Kostverlorenkade 27 -III-IV,52.36170000,4.86690000,559000,103,278,2,1912,0,appartement,34,4,12.085615741751521,"Brederodestraat 15-2, 1054 MP Amsterdam, Netherlands",52.361808,4.86692,15-2,,Brederodestraat,West,1054MP,Helmersbuurt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1107 RC Amsterdam,Tielstraat 103,52.29320000,4.98030000,162000,71,200,1,1985,0,appartement,8,3,5.755793401264633,"Sliedrechtstraat, 1107 JR Amsterdam, Netherlands",52.2932466,4.9805132,,Sliedrechtstraat,Sliedrechtstraat,,1107JR,Gein,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1055 RL Amsterdam,Juliana van Stolbergstraat 51 II,52.38020000,4.85240000,165000,46,138,1,1937,0,appartement,19,2,1.7680981373911713,"Hertspieghelweg 8-3, 1055 KL Amsterdam, Netherlands",52.380187,4.852385,8-3,,Hertspieghelweg,West,1055KL,Landlust,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1011 DG Amsterdam,Willem Frederik Hermansstraat 127,52.37100000,4.90410000,750000,128,330,1,2012,0,appartement,28,4,0.9358233445245736,"Keizersbrug, 1011 KV Amsterdam, Netherlands",52.3710995,4.9040025,,Keizersbrug,Keizersbrug,,1011KV,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1055 LT Amsterdam,Admiraal De Ruijterweg 251 2,52.38020000,4.85240000,315000,66,300,2,1906,0,appartement,23,5,1.7680981373911713,"Hertspieghelweg 8-3, 1055 KL Amsterdam, Netherlands",52.380187,4.852385,8-3,,Hertspieghelweg,West,1055KL,Landlust,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1011 TM Amsterdam,Foeliestraat 10 -III,52.37100000,4.90410000,499000,100,269,2,1930,0,appartement,18,4,0.9358233445245736,"Keizersbrug, 1011 KV Amsterdam, Netherlands",52.3710995,4.9040025,,Keizersbrug,Keizersbrug,,1011KV,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1060 TN Amsterdam,P. Hans Frankfurthersingel 94,52.34910000,4.78350000,499000,162,499,1,2004,1,appartement,33,5,2.700931735231882,"De Alpen, 1060 PH Amsterdam, Netherlands",52.3502145,4.780774,,De Alpen,De Alpen,,1060PH,De Aker,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1060 NM Amsterdam,Schotse Hooglanden 48,52.34910000,4.78350000,475000,178,515,4,1995,1,woonhuis,27,6,2.700931735231882,"De Alpen, 1060 PH Amsterdam, Netherlands",52.3502145,4.780774,,De Alpen,De Alpen,,1060PH,De Aker,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1066 GG Amsterdam,Duke Ellingtonstraat,52.34600000,4.81630000,18500,0,0,1,0,0,parkeergelegenheid,7,1,2.7080196663115323,"Antwerpenbaan, Laan van Vlaanderen, 1066 JL Amsterdam, Netherlands",52.3460233,4.8162884,,Antwerpenbaan,Laan van Vlaanderen,Nieuw-West,1066JL,Sloterpolder,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1097 CE Amsterdam,"Wakkerstraat 10 1,2&3",52.34650000,4.93010000,775000,210,547,3,1906,0,appartement,35,8,2.796740279342611,"Darwinplantsoen 6, 1097 EX Amsterdam, Netherlands",52.3465023,4.930059,6,,Darwinplantsoen,Oost,1097EX,Oost,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1054 GK Amsterdam,Vondelstraat 59 B,52.36170000,4.86690000,1095000,148,602,2,1885,0,appartement,32,3,12.085615741751521,"Brederodestraat 15-2, 1054 MP Amsterdam, Netherlands",52.361808,4.86692,15-2,,Brederodestraat,West,1054MP,Helmersbuurt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1095 LG Amsterdam,Zeeburgerdijk 774,52.36660000,4.95200000,360000,0,0,1,0,0,onbekend,1,1,6.439024133897987,"Zeeburgerdijk 585, 1095 AE Amsterdam, Netherlands",52.36658,4.952089,585,,Zeeburgerdijk,Oost,1095AE,Indische Buurt Oost,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1018 VM Amsterdam,Nieuwe Kerkstraat 108 H,52.36760000,4.91840000,650000,138,372,2,1900,1,appartement,28,6,4.080374033250982,"Entrepotdoksluis 4, 1018 AW Amsterdam, Netherlands",52.367578,4.9184481,4,,Entrepotdoksluis,Centrum,1018AW,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1071 AC Amsterdam,Vossiusstraat 16 II,52.35520000,4.87890000,1450000,208,600,3,1906,0,appartement,30,5,19.593762206140674,"Wouwermanstraat 26-H, 1071 LZ Amsterdam, Netherlands",52.3550303,4.8789777,26-H,,Wouwermanstraat,Zuid,1071LZ,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1098 ES Amsterdam,Linnaeusparkweg 248 hs,52.35290000,4.94220000,599000,92,325,1,1953,1,appartement,29,4,5.359207257903827,"Voltaplein 42, 1098 NS Amsterdam, Netherlands",52.3529478,4.9421899,42,,Voltaplein,Oost,1098NS,Oost,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1055 CK Amsterdam,Tijl Uilenspiegelstraat 7 I,52.38020000,4.85240000,250000,67,171,1,1940,0,appartement,24,3,1.7680981373911713,"Hertspieghelweg 8-3, 1055 KL Amsterdam, Netherlands",52.380187,4.852385,8-3,,Hertspieghelweg,West,1055KL,Landlust,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1087 DK Amsterdam,Bert Haanstrakade 182,52.35390000,5.00050000,299000,97,427,9,2007,1,appartement,40,3,14.547622573122053,"Maria Austriastraat 987, 1087 JB Amsterdam, Netherlands",52.353989,5.000657,987,,Maria Austriastraat,Oost,1087JB,IJburg West,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1017 KZ Amsterdam,Prinsengracht 692,52.36300000,4.89240000,1850000,169,500,4,1672,1,woonhuis,27,8,0.6133852941470841,"Kerkstraat 245L, 1017 GW Amsterdam, Netherlands",52.3629963,4.8923933,245L,,Kerkstraat,Centrum,1017GW,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1077 XJ Amsterdam,Henriëtte Bosmansstraat 44,52.34600000,4.87380000,1375000,171,579,3,1954,1,woonhuis,31,5,8.308924963734398,"Rubensstraat 70, 1077 NA Amsterdam, Netherlands",52.3459835,4.8736807,70,,Rubensstraat,Zuid,1077NA,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1068 JN Amsterdam,S. F. van Ossstraat 166,52.35920000,4.80520000,185000,78,195,1,1963,0,appartement,29,3,1.9680665618174287,"Osdorpplein 677, 1068 TC Amsterdam, Netherlands",52.3592167,4.8052096,677,,Osdorpplein,Nieuw-West,1068TC,Nieuw-West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1086 Amsterdam,Cornelis Zillesenlaan,52.36280000,4.98190000,25000,0,0,1,0,0,parkeergelegenheid,3,1,0.535708752118495,"IJburglaan 257, 1086 ZJ Amsterdam, Netherlands",52.3627971,4.9819063,257,,IJburglaan,Oost,1086ZJ,Steigereiland-Noord,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1076 JJ Amsterdam,Van Tuyll van Serooskerkenweg 117 -I,52.34550000,4.86070000,299000,75,308,1,1931,0,appartement,13,4,10.92988934570428,"Stadionweg 227-1, 1076 NT Amsterdam, Netherlands",52.3454054,4.8607437,227-1,,Stadionweg,Zuid,1076NT,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1066 SW Amsterdam,Roeselarestraat 5,52.34600000,4.81630000,345000,108,383,3,1995,1,woonhuis,33,4,2.7080196663115323,"Antwerpenbaan, Laan van Vlaanderen, 1066 JL Amsterdam, Netherlands",52.3460233,4.8162884,,Antwerpenbaan,Laan van Vlaanderen,Nieuw-West,1066JL,Sloterpolder,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1035 CV Amsterdam,Wipmolen 4,52.41960000,4.89440000,158011,79,242,1,1963,0,appartement,27,3,5.227310669140413,"Jacob Honigstraat 5, 1035 XV Amsterdam, Netherlands",52.419555,4.8944223,5,,Jacob Honigstraat,Noord,1035XV,Oostzanerwerf,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1055 AA Amsterdam,Bos en Lommerplantsoen 25 K,52.38020000,4.85240000,140000,31,93,1,2012,0,appartement,23,1,1.7680981373911713,"Hertspieghelweg 8-3, 1055 KL Amsterdam, Netherlands",52.380187,4.852385,8-3,,Hertspieghelweg,West,1055KL,Landlust,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1018 BM Amsterdam,Hoogte Kadijk 30,52.36760000,4.91840000,1450000,250,700,3,1906,1,appartement,50,13,4.080374033250982,"Entrepotdoksluis 4, 1018 AW Amsterdam, Netherlands",52.367578,4.9184481,4,,Entrepotdoksluis,Centrum,1018AW,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1053 DP Amsterdam,Kinkerstraat 177 D,52.36680000,4.86810000,375000,70,217,1,1982,1,appartement,23,3,0,"De Hallen, Hannie Dankbaarpassage 20, 1053 RS Amsterdam, Netherlands",52.3667658,4.868139,20,De Hallen,Hannie Dankbaarpassage,,1053RS,West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1087 KH Amsterdam,Willy Mullenskade,52.35390000,5.00050000,19900,0,0,1,0,0,parkeergelegenheid,7,1,14.547622573122053,"Maria Austriastraat 987, 1087 JB Amsterdam, Netherlands",52.353989,5.000657,987,,Maria Austriastraat,Oost,1087JB,IJburg West,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1066 XT Amsterdam,Ottho Heldringstraat 33,52.34600000,4.81630000,399000,116,361,6,2001,0,appartement,20,3,2.7080196663115323,"Antwerpenbaan, Laan van Vlaanderen, 1066 JL Amsterdam, Netherlands",52.3460233,4.8162884,,Antwerpenbaan,Laan van Vlaanderen,Nieuw-West,1066JL,Sloterpolder,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1017 DS Amsterdam,Keizersgracht 633,52.36300000,4.89240000,5749000,706,2118,5,1687,1,woonhuis,25,37,0.6133852941470841,"Kerkstraat 245L, 1017 GW Amsterdam, Netherlands",52.3629963,4.8923933,245L,,Kerkstraat,Centrum,1017GW,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1019 HD Amsterdam,Veembroederhof PP,52.37330000,4.93910000,39000,0,0,1,0,0,parkeergelegenheid,5,1,5.763955155170856,"C.J.K. van Aalststraat 44, 1019 JZ Amsterdam, Netherlands",52.3732484,4.9391081,44,,C.J.K. van Aalststraat,,1019JZ,Eastern Docklands,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1019 ND Amsterdam,Venetiëhof 178,52.37330000,4.93910000,435000,89,270,1,1994,0,appartement,20,3,5.763955155170856,"C.J.K. van Aalststraat 44, 1019 JZ Amsterdam, Netherlands",52.3732484,4.9391081,44,,C.J.K. van Aalststraat,,1019JZ,Eastern Docklands,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1093 JL Amsterdam,Domselaerstraat 15 II,52.36180000,4.92800000,465000,86,216,2,1902,0,appartement,20,4,0,"Dappermarkt, Tweede van Swindenstraat, 1093 GS Amsterdam, Netherlands",52.363045150000005,4.92724532349044,,Dappermarkt,Tweede van Swindenstraat,,1093GS,Oost,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1055 CC Amsterdam,Esmoreitstraat 47 - II,52.38020000,4.85240000,250000,56,185,4,1939,0,appartement,31,4,1.7680981373911713,"Hertspieghelweg 8-3, 1055 KL Amsterdam, Netherlands",52.380187,4.852385,8-3,,Hertspieghelweg,West,1055KL,Landlust,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1091 EL Amsterdam,Weesperzijde 99 F*,52.35560000,4.91350000,1895000,216,647,2,1896,1,appartement,22,4,5.562369844050275,"Derde Oosterparkstraat 11E, 1091 JS Amsterdam, Netherlands",52.3556497,4.9135093,11E,,Derde Oosterparkstraat,Oost,1091JS,Oost,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1068 MS Amsterdam,Professor J.H. Gunningstraat 73,52.35920000,4.80520000,300000,77,200,1,2007,0,appartement,20,3,1.9680665618174287,"Osdorpplein 677, 1068 TC Amsterdam, Netherlands",52.3592167,4.8052096,677,,Osdorpplein,Nieuw-West,1068TC,Nieuw-West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
